time,PC1,PC2,PC3,PC4,PC5,PC6
2.85,-0.162613529328626,-0.10356196473904652,-0.09132510930154099,-0.049655752554532424,-0.01377674595312125,0.08046088688724382
2.852,-0.12368076066287201,-0.11108458519783437,-0.11243455746438898,-0.056302300715375765,-0.08164231118235915,0.0646750721634754
2.854,-0.1111620735756538,-0.1068081093720939,-0.10170608405595885,-0.0736318630184746,-0.11627421274932372,0.04454977493125616
2.856,-0.11828285826650904,-0.10807600713726397,-0.0904446044819767,-0.08573822944383609,-0.12190936281948007,0.023757341683200612
2.858,-0.17363849351330202,-0.09585230529208608,-0.06633220779787434,-0.086791456666554,-0.03813851607530675,0.04821677821365663
2.86,-0.2067469532310483,-0.08846962532398345,-0.032657940216731046,-0.08964581687083158,0.020006269432007867,0.07092495443914255
2.862,-0.1843964622484517,-0.10613687040359389,-0.07090464057111369,-0.07929285233012402,-0.023077958682850366,0.07054085050597785
2.864,-0.17043131497107547,-0.1246729196939064,-0.11282057243528702,-0.06749036706666392,-0.050276127510155054,0.06426433009156444
2.866,-0.18464962833191326,-0.11076643284779969,-0.08087468655570833,-0.07591939801064543,-0.03124617292737468,0.06053006036453677
2.868,-0.212856655648719,-0.10736910891167419,-0.03884716388573463,-0.09204659017392829,-0.016982009367250684,0.06146613035491605
2.87,-0.23122944499210651,-0.11046760022562654,-0.0574483753047432,-0.0758151271831809,-0.013751961809271879,0.06777669202943297
2.872,-0.21812515433251975,-0.11298857389340178,-0.0587533619935753,-0.07919015442353097,-0.02052310617038245,0.062007476311974
2.874,-0.19869273375574956,-0.10777393859364974,-0.043382650467617224,-0.08841906248670293,-0.0424365234983386,0.04416791245670954
2.876,-0.20408909026803634,-0.11232971480972925,-0.036996180483018365,-0.08328269885968177,-0.02247984142860783,0.04454687964112663
2.878,-0.22388301688868864,-0.10747623777605286,-0.03799785917278672,-0.06314226485061623,0.009174169226605267,0.057385814855590425
2.88,-0.2388740289395586,-0.11159994920569333,-0.0038080878295116655,-0.06812090839264905,0.03889154884309953,0.05768668944251998
2.882,-0.22729955118798337,-0.13703520581890144,-0.02463910893510637,-0.05840305795707702,-0.01133699556544933,0.03543805358671255
2.884,-0.20024235463937504,-0.16243182536155312,-0.06740355225098896,-0.03811828613823063,-0.03952327109410847,0.034643008621463287
2.886,-0.19560594112858604,-0.16515228740232543,-0.07612362920696826,-0.03127297419313231,-0.058791888867963424,0.02129970879171748
2.888,-0.17417422078042602,-0.1688905276503145,-0.040985231188415905,-0.032152041502431714,-0.03187321242765551,0.039955918255058086
2.89,-0.20562158251936177,-0.14623526547452334,0.018585020484204715,-0.03721816763853828,0.01896480373703179,0.060358882582606826
2.892,-0.21757328755223074,-0.1380106960733754,0.038642859261168776,-0.0342709002893818,0.04921904853455658,0.06765306686906725
2.894,-0.2004366295572633,-0.14651246099659493,0.027170953880733196,-0.017725815672475387,0.018126221953294653,0.055340205212299924
2.896,-0.18159784232663287,-0.14441680347449434,0.03791987035347888,-0.023504943208934842,0.012142822246955051,0.0501167004688036
2.898,-0.1778518730920904,-0.14040879982391566,0.033987945420895324,-0.021999594760611432,-0.0016285740003151002,0.039216608998216884
2.9,-0.13989141509377293,-0.14881908119344572,0.018080342357101424,-0.01980794851538136,-0.03645532988850319,0.01919627753331885
2.902,-0.15303429556637485,-0.15982865006324548,0.027787510500496375,-0.014622911737514885,-0.01672748380479885,0.021877108080360218
2.904,-0.16990396327700333,-0.1652136815777266,0.05364616774191232,-0.021096602980143365,-0.008710011427459426,0.014562272494418113
2.906,-0.14678198073739648,-0.17642688389302083,0.014614769883978813,0.0029135109559931126,-0.00384441018046938,0.02703727367323025
2.908,-0.15617356762719528,-0.1733721356602917,0.05349943619947432,-0.00179506673563079,0.04205395747848241,0.05116929713631733
2.91,-0.1667311224249296,-0.18209906370366488,0.057918639749810395,-0.012533716381057665,-0.0026586426962332296,0.017908436482037122
2.912,-0.14158294432548232,-0.20108808614419998,0.015615116780035024,0.0057202894380983995,-0.04426841479618697,0.0069697558682877865
2.914,-0.12683782918895758,-0.21268793986391674,-0.009613139168592234,0.024803868797809665,-0.04446801954989007,0.026408639241066116
2.916,-0.11568830766322818,-0.20641311653784114,-0.005043261272660204,0.02530960222699009,-0.04018462945576256,0.030668491929117275
2.918,-0.12272932255666971,-0.20676229068775753,0.011764779986059954,0.01827689187438981,-0.06129599225590029,0.010481614494802304
2.92,-0.10769000999910873,-0.22583864790444688,-0.008271353231474404,0.03162290674325401,-0.05589778742188904,0.01812409577843166
2.922,-0.12581528728544564,-0.2201734990099647,0.02334538537993701,0.023435912966175393,-0.02319365435825399,0.034976159407902115
2.924,-0.15438289482463557,-0.22444898624992005,0.041968993384723534,0.015782608677296125,-0.016753242762244755,0.03477176958546309
2.926,-0.15409642879119245,-0.22935368478000204,0.027097963152541062,0.022772525275199504,-0.013531291085876649,0.03952540656444648
2.928,-0.16435695455925065,-0.2447609642236793,0.031203076088781787,0.01778931570084828,0.008325576922707334,0.03296350597069004
2.93,-0.1793042666798212,-0.24255922083767106,0.04583647548379327,0.005669795787266769,0.008559837550781314,0.027450929785586504
2.932,-0.1638068578754953,-0.23856366052844602,0.055666478981158715,0.00651928432163437,0.0047908167593677985,0.0337009374764919
2.934,-0.1822714176393499,-0.23322731921764306,0.06732127027541458,-0.00023601136498290127,0.0130243894304518,0.029200849608617976
2.936,-0.1875973168669035,-0.2354723763939112,0.08398670342093628,-0.009476384434310361,0.0036159557389108254,0.011763578430205984
2.938,-0.1743166863542666,-0.24877098668896025,0.018002324664838823,0.022932001441452455,-0.00782824488172458,0.02828008138819113
2.94,-0.18275988810869925,-0.25735112604554594,0.036639628649201644,0.011986751663192347,-0.01006137822149142,0.030769540523599915
2.942,-0.18539043139065808,-0.24715953403055876,0.09878383200707762,-0.021500490670982666,-0.029325356247409902,0.007493481289418369
2.944,-0.18005461522171268,-0.2537124034358723,0.07601152168409785,-0.013611718820380253,-0.012629817274734013,0.020055645956946828
2.946,-0.155552368953816,-0.25652869696804365,0.05780212881624777,0.0006710864852656022,-0.01612749330706322,0.02509997198086774
2.948,-0.14029615149829402,-0.26720437079960047,0.054024831475433424,-0.002108044232613994,-0.03390368962554554,0.004133748673601634
2.95,-0.15964253269154316,-0.2535471029641298,0.08485228064040587,-0.012913591412547176,-0.0035205547116682885,0.0081452796742646
2.952,-0.1617402365302448,-0.24059693074698213,0.12784765418181498,-0.030143923861998913,0.028637405978234744,0.014070388599448362
2.954,-0.15523404952980785,-0.24227816900957763,0.14058783589048834,-0.029978624277736947,0.03257437637927549,0.012037046496787683
2.956,-0.13309278949192127,-0.24672971928622198,0.11518660592176796,-0.019563433430337382,0.008873487706113872,0.016933882927271396
2.958,-0.08861435360077716,-0.25914742154705556,0.07536767727122583,-0.006125508597463737,-0.04688057057822775,0.014897457686166495
2.96,-0.07828274619432421,-0.2770502820073206,0.055512498532996724,0.0016639987146162708,-0.07903859148004613,0.0060525930287626175
2.962,-0.06866821069851842,-0.27827688367240067,0.054706267996459335,0.009930177281685625,-0.07284743706472831,0.029030068101424396
2.964,-0.07683781368556877,-0.25233435424777406,0.1133624833997732,-0.008731580491787377,-0.009357105425068275,0.04878631803163404
2.966,-0.09543487211729804,-0.25482334057018613,0.14156515081398655,-0.0223494706477869,0.01125431029657049,0.04050105224771594
2.968,-0.10432745558220904,-0.27248137708825576,0.12362930007207451,-0.009049125184495476,0.023015381941048112,0.03158589096486914
2.97,-0.08645291891732627,-0.271271377519049,0.12205486049324028,-0.009552349496367595,0.011887466033349317,0.012968742133147278
2.972,-0.05130343834626518,-0.24539908661372004,0.16658600066000534,-0.025764910920937394,0.022406564951376412,0.015558799030167481
2.974,-0.026649376492943976,-0.24607439280843935,0.17116551003857333,-0.026259916572821156,0.03715945715822475,0.01435267060533613
2.976,-0.015614537579923045,-0.24963673515881707,0.1616293767271959,-0.023008148374949904,0.04518371075517697,0.021434837716966953
2.978,0.010143579985350556,-0.24451624515616194,0.1634454189649166,-0.030419146335999472,-0.0012772738473675463,-0.0011027397150121065
2.98,0.03155280089869673,-0.24517247224938132,0.17171031188859176,-0.038070802870235586,-0.02353759684306166,-0.009742326435897819
2.982,0.024870230186673142,-0.2460790369893274,0.19748231134585953,-0.0424008742314743,0.004694654301974583,-0.0006685480072614356
2.984,0.020890891265503624,-0.23402377329244015,0.17553276981445026,-0.03238939743933594,0.011560113041435446,0.008784726373194173
2.986,0.058493321993331446,-0.2416047559212225,0.14151612633733748,-0.012085831318871693,-0.004100017400352482,0.02232195895444984
2.988,0.10756837493647044,-0.24608495267736408,0.14409372928702036,-0.017252127111326475,-0.032078370890764936,0.029064664200118925
2.99,0.12320515942105009,-0.2448918912431426,0.13977640141637146,-0.027960754051558907,-0.07274649301881245,0.00842763555097954
2.992,0.13214238848712023,-0.22910581003609506,0.14369294946667535,-0.025094957309837244,-0.05870989534975209,0.023449889367972057
2.994,0.15400990651388424,-0.2304294503685881,0.14745899856818873,-0.03260984814947931,-0.0789786083146274,0.00921661144347978
2.996,0.1654060621461037,-0.22558325140282656,0.16481113484278584,-0.053030878191660594,-0.11278851520838908,-0.0195000163437393
2.998,0.20496218282166978,-0.1997503494779601,0.19300230579425107,-0.05447846374460601,-0.07930458617582216,-0.0030317910877862017
3.0,0.19922397313895618,-0.18594940178704977,0.20382261588145947,-0.054817941346112384,-0.03211122340902321,0.02065558365268615
3.002,0.18148769656222755,-0.17889843979956618,0.19152086157490944,-0.04249699948403981,0.0055605520859289695,0.03610637064010504
3.004,0.1736555413078473,-0.17391662517597584,0.2101568109758783,-0.062255710410201344,-0.0014432461568779995,0.01415596836138475
3.006,0.18264967945689176,-0.15295136008045962,0.2341124375541445,-0.07125438226390582,-0.0005634171542766626,0.01346787509325347
3.008,0.20224308271590383,-0.1460838792113705,0.2306251857586494,-0.06251971487857541,0.04543463980130078,0.041285366691672
3.01,0.18468951430826286,-0.13881703598104875,0.216335104837205,-0.059552498009625456,0.05838947676405292,0.04317757565376152
3.012,0.1805997927324633,-0.13773765402945276,0.19247757174031863,-0.06622647365113137,0.035435269477631655,0.018748633839949146
3.014,0.18659099772018517,-0.12699456342906287,0.19235319663615058,-0.06421320989560172,0.022014778792213224,0.020149485528710525
3.016,0.19461588929498166,-0.12609413266890945,0.18311405411164755,-0.06351388236195854,0.021464471617141302,0.024701539703788022
3.018,0.20051764268381028,-0.11426499841079929,0.17572188215333184,-0.06115158083570893,0.021544111714923254,0.03238430991144878
3.02,0.24608239537038928,-0.11972701105479432,0.11815243521434574,-0.04047364342929623,-0.029025671249619793,0.03595678612498527
3.022,0.23502268766596363,-0.12280712877404794,0.11549074104792283,-0.03953089527228457,-0.04243821511643976,0.03898846996177686
3.024,0.18555054125496015,-0.09805689863353909,0.14524173567564536,-0.048376298516510645,-0.0007659630540124597,0.047707367510461014
3.026,0.2017176457004041,-0.09282954756922754,0.1125699432880679,-0.036064761208422766,-0.02379143487929047,0.048461313083282886
3.028,0.20046071914538988,-0.09780123049396082,0.0882826048500673,-0.030717108067885815,-0.05346396453748654,0.040979762009533856
3.03,0.17712080431711938,-0.08673554107504435,0.1073398419180006,-0.04859212200769932,-0.07729716394794435,0.022882033236414984
3.032,0.1792731940789241,-0.06822285456081568,0.08219319650929142,-0.028684181157711156,-0.0417502749804841,0.0416534131544183
3.034,0.14654527482777255,-0.06366790077373409,0.06237367987842604,-0.019097074836770134,-0.011807670861748545,0.03794315167498232
3.036,0.14126588494989678,-0.06934980509106568,0.06068060994781626,-0.017371818695968787,-0.02745644759655932,0.0336941697789203
3.038,0.1362976676097595,-0.04977206695206462,0.06810289271370785,-0.011294145243237182,-0.005075412418235404,0.050085466343031036
3.04,0.13885563937812762,-0.03480359080271381,0.06641717004561735,-0.008835599015287323,0.006313873436954743,0.05735290805949407
3.042,0.1247581091497334,-0.04021905990917726,0.053517808362518945,-5.0888134611736496e-05,0.010106918202651671,0.05805023544745509
3.044,0.14474141227773976,-0.04450184018612311,0.006941614630437119,0.012380376342354768,-0.032513526795187,0.04489187671205655
3.046,0.1459981717845485,-0.03452445302412465,0.026665455637311337,0.0016009258321911936,-0.043492021590666105,0.024924019338070754
3.048,0.12118609975919964,-0.020676210984745282,0.03160847883843602,0.0037282818303401395,0.005757083435656324,0.028956846135341652
3.05,0.13140772205570836,-0.01344710335162606,0.015578914734021324,0.019228607748977798,-0.0007034272108032341,0.04010634824479571
3.052,0.12877856813961222,0.002885094595548203,0.026666148157879065,0.01712160983613989,-0.03058338593780221,0.03808442420707394
3.054,0.12812315422043652,0.0017576324667987445,0.0057877744296821925,0.020671424740607045,-0.059464776865931566,0.02179165897429685
3.056,0.15566235234354664,0.009282760088442376,-0.02394076241206999,0.050249569700757876,-0.0365733554273786,0.05972611745603251
3.058,0.12770285106331147,0.024845909520198762,-0.01435314385813111,0.05211405336557147,-0.024913740128315244,0.05754600670608878
3.06,0.12313484329996517,0.023168785020003368,0.007142419005887041,0.03247268802281407,-0.04418004271539004,0.03673255918250134
3.062,0.12469283477571073,0.012352364814458932,-0.012994643694138929,0.04359713090189207,-0.06194469936394401,0.029928766223194063
3.064,0.11915519999922587,0.0058274668380681,-0.054657103023295794,0.05749030774098134,-0.06995646075084715,0.04321878052216258
3.066,0.1328386952320112,0.00620247083205609,-0.06908058179576881,0.07385632514407048,-0.07122338344366645,0.06333539788322634
3.068,0.09511544992537847,0.0041514140580611375,-0.0485272892065555,0.06426286706712644,-0.054344000262895875,0.05367994430785922
3.07,0.03680001032135647,0.021833132119305557,-0.0011682966458254776,0.055585487528735635,0.0027524630677572275,0.06634456005539488
3.072,0.032049894245164336,0.030114104220383082,0.000568145863906438,0.045327935507827724,-0.029090200981469923,0.03784716877439853
3.074,0.09773333444308069,0.0008450553004363535,-0.06193710753918302,0.06621493048049326,-0.0670367967941497,0.030822017137121634
3.076,0.09656170934981924,0.003204054639190464,-0.06913484084460987,0.0682133994041033,-0.040177897233425075,0.03961223817833145
3.078,0.05346960147213129,0.011942172862794918,-0.0447153952583981,0.050927523514651504,-0.016977668736724724,0.021051099955465898
3.08,0.052143007276735515,0.01243216528901064,-0.04294836902593551,0.04946775628040439,-0.0022681180625234174,0.012700437020453533
3.082,0.05954037360598164,0.005824493701681658,-0.04323413680377179,0.04776051381798004,-0.0017696129949027325,0.012784942723128362
3.084,0.057262212082076325,-0.0007005234200731392,-0.042074450208590276,0.04555142451764618,0.0066992913814410806,0.021578388752437512
3.086,0.0422479984761344,0.0046682250052597135,-0.03206423059814609,0.029596390538093532,-0.014777669551536443,0.001556429006871985
3.088,0.0008789261339946181,0.005996638766638301,0.0015025673397280283,0.012263911055047537,0.004296548556354966,0.0010670321937684166
3.09,-0.021062158855633707,0.01141047103864023,0.0036460613665476264,0.008864498093898074,0.030440766403379237,0.012355328180351653
3.092,0.01425214815626695,0.003180560222799199,-0.04860126800564795,0.016947131868523153,-0.0065546766224776395,0.013633134421818032
3.094,0.020114142779898914,-0.004318251706731234,-0.05728144118120399,0.01050648908362883,-0.04275635621497838,-0.0128137983867951
3.096,0.015129805188641906,-0.017051364090782846,-0.07105379283242194,0.016486931953886994,-0.04346387719608958,-0.0048384233393412275
3.098,0.04364580767781475,-0.023503842605872887,-0.091782640198433,0.019227590514513414,-0.05169814464396876,-0.0034205372439999435
3.1,0.05071127362422571,-0.030232323790521317,-0.09900349673321322,0.019932400836723565,-0.047358045783780826,-0.007356434124855763
3.102,0.012621903734737695,-0.029802378944590806,-0.08716116578355229,0.01089221130656038,-0.009399436084529799,-0.010681984983664398
3.104,-0.010823307406945573,-0.033558616723437566,-0.0763533149150604,0.003888327304900311,0.01196587754951996,-0.01856159892549786
3.106,-0.013635225835867192,-0.030510625003852612,-0.07173660470105919,-0.002905231210508725,-0.006352174945248488,-0.036455954702998526
3.108,-0.007035364626330435,-0.027561791008949874,-0.05082316352169647,-0.004658902084998154,0.030424193936420003,-0.027356961517816747
3.11,-0.01449426476774004,-0.027987161110982588,-0.05173617145450105,-0.00887571580282373,0.03284494458732771,-0.04678426421192087
3.112,-0.01245624303710279,-0.03162417743225132,-0.07625964516202513,0.011806084475242597,0.04747555325055427,-0.031191674572600688
3.114,-0.018379429943367685,-0.022033186181851173,-0.056701058109133194,0.002605174048559166,0.05112568915829992,-0.03327190006535942
3.116,-0.027598838468806678,-0.03821985281932674,-0.059924399709143296,-0.0012973804306523054,0.016272311117539993,-0.05988650492725143
3.118,-0.01530218181396227,-0.03602693252895771,-0.029705565044782938,-0.022636868746355985,-0.028952698804752253,-0.08758289646614659
3.12,-0.017787827573941463,-0.04072190259906449,-0.031820192976847385,-0.013589561159041407,0.02543279798114184,-0.06946883979818749
3.122,-0.028716908700934612,-0.03323886759482384,-0.015089588425817075,-0.018521285767561714,0.04924333704154573,-0.06760659706267956
3.124,-0.03749916848586054,-0.0597056095737974,-0.07371960877714437,-0.0010194140861186,0.03770205697869715,-0.07847723081526577
3.126,-0.011311740808900406,-0.06887936655761102,-0.1157265881779144,0.005956585132328548,-0.004512499265859462,-0.09111215207245173
3.128,0.0021761122258819572,-0.0776358357565578,-0.11045639863549485,0.0022933824209453346,-0.03843134366628422,-0.09651071827376845
3.13,-0.0446151135355061,-0.06281557990130027,-0.058755380894648136,-0.030050856786695723,-0.022656998419238447,-0.10801609840535786
3.132,-0.05340221655619369,-0.05708103197557462,-0.0678836707732041,-0.030153004700930096,-0.004417359056184552,-0.10510509915143754
3.134,-0.047226208562440856,-0.05383319554579192,-0.07200767906076107,-0.037415259254606,-0.0028634893377450475,-0.10354637466258797
3.136,-0.05865890531625505,-0.056128889295571215,-0.07691645937408381,-0.03393690122386702,0.012797415930720422,-0.09908435437329907
3.138,-0.07269540938125281,-0.04656760762598864,-0.08524550318828798,-0.023252759078858952,0.054085455375733456,-0.07292737122417599
3.14,-0.1140342396660088,-0.03628619236426217,-0.03291739535199373,-0.05164151092147838,0.07946307825804985,-0.09265750167177471
3.142,-0.13149617062400626,-0.027287414322416968,0.005244214962747143,-0.08177489373925015,0.05344470698510223,-0.11105154545851971
3.144,-0.08285688216667267,-0.050555968478477604,-0.05708444218630337,-0.06209311708519618,0.0030841697774012713,-0.101857802679028
3.146,-0.07666648527875207,-0.06181476384480733,-0.09499698793498633,-0.04043339561695404,0.0030725747080853276,-0.09010821024448581
3.148,-0.08972442884933343,-0.06341599325701938,-0.09227648014487302,-0.03946240173869171,0.023428309130002576,-0.07456202778617914
3.15,-0.10913073656980529,-0.05282572598266437,-0.07012259737848472,-0.047328948854517605,0.025064146344552743,-0.07424829897507298
3.152,-0.11569733833003192,-0.04947979880957258,-0.07494932682400868,-0.05194146144265229,0.024678738168724918,-0.07656320854187829
3.154,-0.11127990284855924,-0.04476340129194298,-0.06679585507474013,-0.04938934523916793,0.02517800941938322,-0.06455508873032535
3.156,-0.1054289808366886,-0.049311363426751555,-0.06203979563387326,-0.04222863472010554,0.030143087494485164,-0.05340854049981698
3.158,-0.12693274143841582,-0.0484757336431507,-0.08063230366264092,-0.037776841880335206,-0.0035072013347418516,-0.06644249905658714
3.16,-0.12941004388260186,-0.04554589335516416,-0.06189492028770246,-0.03712311947577525,-0.014911667402356289,-0.06210103362976966
3.162,-0.13149984762212866,-0.0340065226271652,-0.01960941263870406,-0.04329056126465166,0.0038118004399709995,-0.026392058141599554
3.164,-0.10853753470085481,-0.04793892563930745,-0.07933495195735465,-0.015922771174530167,-0.03767200189850166,-0.016642280381951563
3.166,-0.06805150228504868,-0.05684365224066842,-0.1065607905107249,-0.0052941800075280215,-0.08928935729348529,-0.02246219615273777
3.168,-0.07433099981932312,-0.04598492071484905,-0.0810280666952101,-0.009770217966963618,-0.041716030821404425,-0.013907694933322601
3.17,-0.10451399082561266,-0.03520027013028577,-0.05437531185752216,-0.00911435453576432,0.006453142807587553,-0.0027562912707915837
3.172,-0.12768606052827872,-0.01852548128551332,-0.023963230193067103,-0.01362131449362209,0.041652415123308965,0.006558097269468496
3.174,-0.11617125268682993,-0.023585005617042642,-0.02756546359546129,-0.007691867424593257,0.05622141718138607,0.017188264285498328
3.176,-0.0660129244190262,-0.03076219562552064,-0.053292300995356943,0.001224058122531669,0.0031092373383257463,0.0007602496881494172
3.178,-0.04862958088835182,-0.03557092193435233,-0.07684428875054254,0.005546998297578237,-0.04280903407280502,-0.013969195958852551
3.18,-0.042341161440454744,-0.0372628801263818,-0.0727193412579313,0.0038410644406941374,-0.046303351193353076,-0.02403128909209857
3.182,-0.04262486608596205,-0.04599580302958256,-0.07726532709934679,0.008222334316684192,-0.04414206519301649,-0.02402397755657416
3.184,-0.09202598229955096,-0.022916702652738357,-0.028057486458271965,-0.006541856647421163,0.018458413569263206,-0.010596655507620418
3.186,-0.0643515516850492,-0.023242334084656157,-0.03447596666620308,0.009770004938170174,0.039062133552650063,0.019171967678080243
3.188,-0.04919566964327701,-0.029332917936235277,-0.06326556438641869,0.019964138765820864,0.014304612285864203,0.017251085830159225
3.19,-0.07056526004133586,-0.029770331066681123,-0.06493174344710753,0.019182915982061732,-0.017334516784334154,-0.005636466947260229
3.192,-0.04094355961150589,-0.02508121429234327,-0.06766939909781094,0.01730425688439513,-0.06331822697107081,-0.004379397123902166
3.194,-0.052992525688499555,-0.013826148569437346,-0.06091740730641353,0.034144824431965266,0.018598370424900732,0.044870640846154275
3.196,-0.06316545947081961,-0.004315648405977363,-0.0560939319281504,0.038616366550809626,0.04349727126946419,0.05886875344902038
3.198,-0.03713260385170404,-0.024667265276535403,-0.09783468972069183,0.045162926907372974,-0.02184787147187737,0.0279322363198146
3.2,-0.024020670275464624,-0.027911802952397934,-0.10909764363751141,0.06470001672981084,0.0032385513857086075,0.059940747636119625
3.202,-0.022340179423529966,-0.02732185066258734,-0.08664132749642675,0.057854437876581705,-0.010983474601627758,0.06013077453023541
3.204,-0.023378398757049897,-0.03818994393105512,-0.11114023372466698,0.0582475497997661,-0.047961373176978885,0.04051660081605952
3.206,-0.013680242125382347,-0.04140211619945657,-0.12945077344781056,0.07709702419589325,-0.05775484583263763,0.050928412851482203
3.208,-0.02989172857901822,-0.02670741044738205,-0.0940862490221188,0.06043740516961684,-0.05994105997900534,0.043035784986212126
3.21,-0.05818003285659913,-0.0025648766970136445,-0.05561248835788964,0.052981658043722527,-0.002584159186495566,0.06324989354716729
3.212,-0.018692157639047538,-0.0019478793154184902,-0.05948600860238188,0.05246306629621043,-0.052592319655758994,0.048469862322862586
3.214,-0.006898454207803012,0.0035748704296131076,-0.0698680086094591,0.05443197638868758,-0.0377922067009901,0.05582272740333318
3.216,-0.046527995671219444,0.0094794366226179,-0.05719239257866762,0.04854823603284577,-0.019833371788033072,0.03614037239151199
3.218,-0.0671988946953426,0.013822519891032397,-0.03591345500942135,0.03488783116517949,-0.025884001536489537,0.011072071087944649
3.22,-0.05928010946015523,0.017965637437165418,-0.01989193670990616,0.02188162205490708,-0.01802049829468795,0.019326473398120908
3.222,-0.06056010380310531,0.018423493594822555,-0.01762954969848236,0.022563060134751702,-0.0013305592170432929,0.02455657409934492
3.224,-0.04664511360607304,0.012726397497262062,-0.025647047979285038,0.020174333318325653,-0.018490563486899095,0.013606022354536148
3.226,-0.033398605922627306,0.00975245245711561,-0.03707287220143119,0.024939828993368003,0.007364649904433998,0.037987512086612635
3.228,-0.057672265448264766,0.00973072826352494,-0.04359388315807605,0.025478740238904507,0.02220614019776039,0.042844117253330156
3.23,-0.0675313782759495,0.011593250747986348,-0.0549376898051349,0.02446746398755409,0.0023411638317455694,0.032973917841776626
3.232,-0.06513739274792549,0.01674029128341101,-0.04971030975965674,0.006822412034858971,-0.005616259785836065,0.027725881243089955
3.234,-0.0435666735405071,-0.0015876974213006785,-0.0877982896514462,-0.0006801413375273635,-0.05340554246054868,-0.0005569112095507108
3.236,-0.05855721475811486,-0.0006113457960922998,-0.08236177141874312,-0.024902411926514274,-0.09737652424187866,-0.038406723716636414
3.238,-0.06608015774483825,-0.0015288239849234283,-0.0886177291718657,-0.023813063384093242,-0.09935326767154437,-0.04377259094847947
3.24,-0.05814936105732674,-0.011046445378844727,-0.12028670625185896,-0.02303421591947723,-0.09935556655238288,-0.03855139900041913
3.242,-0.07440705428210276,-0.007663247062423106,-0.10546596900357022,-0.024988998622055437,-0.033808813972061334,-0.018206372515517093
3.244,-0.14805043445696583,0.02416069683070966,-0.015203868939079728,-0.06513799477448039,0.04454837865294561,-0.016581826003129015
3.246,-0.1558220387137996,0.035601400366262644,0.0032814037876654455,-0.06840304256139677,0.10924570848742005,0.015691471244331137
3.248,-0.13681210756107934,0.01825164310110545,-0.05653472335096729,-0.05713146510874588,0.0807256480909038,0.006146587088176941
3.25,-0.19222079159041688,0.015491952938613473,-0.06001516354435187,-0.07159464933903385,0.04205282866110102,-0.047456784395293196
3.252,-0.2023897801010574,0.023997814359603534,-0.04184544562705411,-0.09065376498839892,0.0603113133583479,-0.04419715197328646
3.254,-0.18032006725796462,0.025354275138173673,-0.04175771051047577,-0.10117699193037623,0.020553395179813413,-0.05377807728348313
3.256,-0.17459525030562809,0.014280584566495775,-0.0704270300925816,-0.0847685828801071,0.041789747771413394,-0.029165642619423903
3.258,-0.15162188967691387,0.03373501585152179,-0.05015711295494124,-0.08549930915786524,0.05864919538633528,-0.00825716166309733
3.26,-0.14023613638479335,0.018599189662736743,-0.07600894032536817,-0.0899137663446949,0.028730579763437063,-0.02603783562248666
3.262,-0.13634735788501912,0.004170218737254004,-0.09755867316145163,-0.08805341066627288,0.003527107509778804,-0.03419789682584189
3.264,-0.1466497837398947,-0.005901060693635236,-0.08963407372817458,-0.0940133034342416,4.0995857537545744e-05,-0.056075079372325976
3.266,-0.1415734113127471,-0.0050116251605010565,-0.08705760938623602,-0.09988337949926653,-0.013702177570009163,-0.06695617700044651
3.268,-0.14070775109071137,-0.02146866959785657,-0.11113023259527258,-0.08702936052001074,-0.004334335735708591,-0.05603726618447508
3.27,-0.14365316354199104,-0.020828091196813343,-0.12902473521074556,-0.08040532520027212,0.0011713431668391502,-0.057639664002682806
3.272,-0.13367755970430228,-0.016186789045815227,-0.11369904117434847,-0.08879735384033555,0.005377993470551314,-0.06770049773038446
3.274,-0.13842974376229417,-0.013885632059184914,-0.09818095955512963,-0.09428067082105591,0.005032393762648673,-0.07686035992812365
3.276,-0.12954108127817485,-0.020176011988729387,-0.10894867639321605,-0.07332031545025822,0.008214068049104073,-0.06284372066951036
3.278,-0.1360760935460098,-0.014089184453110828,-0.10022587704013787,-0.06994821249027221,0.03270782670167354,-0.06053250571946932
3.28,-0.12029856307851985,-0.021244075685209723,-0.09803557629238223,-0.0775043117514486,0.013032887285676144,-0.08148858835716791
3.282,-0.10153324113938034,-0.027185816938435386,-0.10889186941446627,-0.07352718884372635,0.0029636379849054682,-0.08826801270508117
3.284,-0.13931487785526803,-0.02472548647241132,-0.0758193038989324,-0.08943913815724171,0.017434465355045562,-0.10568367646687696
3.286,-0.1608317666828396,-0.008004034789327392,-0.034632882700616,-0.09543641633616815,0.06027084227479665,-0.11194714075602526
3.288,-0.15453022167440347,-0.018644579948668014,-0.05664262368699873,-0.08637075826835,0.05614998363728477,-0.10652898047193084
3.29,-0.14336042087764356,-0.00669643266823829,-0.05868343211501214,-0.07541906971920878,0.09068641313288692,-0.07788817315600406
3.292,-0.1507098593825335,-0.0040770836537966405,-0.05730665637621317,-0.0585264256307984,0.10214620047434747,-0.05340803607165546
3.294,-0.12426909772211941,-0.011791024941041508,-0.07264142361236062,-0.05184555203129025,0.0616943627221888,-0.06812057445426367
3.296,-0.0964009914390791,-0.01916502900339763,-0.09038864880188865,-0.050923909928076876,0.037794555901382317,-0.06594374315213875
3.298,-0.10394633519682356,-0.004595731766516063,-0.0440995211832348,-0.07307316411878963,0.027058270706162287,-0.07289208146464966
